X,Y,LabSampleId,SiteCode,CocSampleId,SampleType,LabName,LabJobName,Matrix,CollectionDate,AnalysisMethod,DilutionFactor,AnalysisDate,Duplicate,Unit,Watershed,Waterbody,LocationCode,HUC10,HUC8,Project,Description,AdditionalDescription,VisitID,SampleDepth,Longitude,Latitude,CAS307244_PFHxA,CAS307244_PFHxAFlag,CAS307244_PFHxAMdl,CAS307244_PFHxARl,CAS307551_PFDoA,CAS307551_PFDoAFlag,CAS307551_PFDoAMdl,CAS307551_PFDoARl,CAS335671_PFOA,CAS335671_PFOAFlag,CAS335671_PFOAMdl,CAS335671_PFOARl,CAS335762_PFDA,CAS335762_PFDAFlag,CAS335762_PFDAMdl,CAS335762_PFDARl,CAS335773_PFDS,CAS335773_PFDSFlag,CAS335773_PFDSMdl,CAS335773_PFDSRl,CAS355464_PFHxS,CAS355464_PFHxSFlag,CAS355464_PFHxSMdl,CAS355464_PFHxSRl,CAS356025_33FTCA,CAS356025_33FTCAFlag,CAS356025_33FTCAMdl,CAS356025_33FTCARl,CAS375224_PFBA,CAS375224_PFBAFlag,CAS375224_PFBAMdl,CAS375224_PFBARl,CAS375735_PFBS,CAS375735_PFBSFlag,CAS375735_PFBSMdl,CAS375735_PFBSRl,CAS375859_PFHpA,CAS375859_PFHpAFlag,CAS375859_PFHpAMdl,CAS375859_PFHpARl,CAS375928_PFHpS,CAS375928_PFHpSFlag,CAS375928_PFHpSMdl,CAS375928_PFHpSRl,CAS375951_PFNA,CAS375951_PFNAFlag,CAS375951_PFNAMdl,CAS375951_PFNARl,CAS376067_PFTeA,CAS376067_PFTeAFlag,CAS376067_PFTeAMdl,CAS376067_PFTeARl,CAS646833_PFecHS,CAS646833_PFecHSFlag,CAS646833_PFecHSMdl,CAS646833_PFecHSRl,CAS754916_PFOSA,CAS754916_PFOSAFlag,CAS754916_PFOSAMdl,CAS754916_PFOSARl,CAS812704_73FTCA,CAS812704_73FTCAFlag,CAS812704_73FTCAMdl,CAS812704_73FTCARl,CAS1763231_PFOS,CAS1763231_PFOSFlag,CAS1763231_PFOSMdl,CAS1763231_PFOSRl,CAS2058948_PFUnA,CAS2058948_PFUnAFlag,CAS2058948_PFUnAMdl,CAS2058948_PFUnARl,CAS2355319_NMeFOSAA,CAS2355319_NMeFOSAAFlag,CAS2355319_NMeFOSAAMdl,CAS2355319_NMeFOSAARl,CAS2706903_PFPeA,CAS2706903_PFPeAFlag,CAS2706903_PFPeAMdl,CAS2706903_PFPeARl,CAS2706914_PFPeS,CAS2706914_PFPeSFlag,CAS2706914_PFPeSMdl,CAS2706914_PFPeSRl,CAS2991506_NEtFOSAA,CAS2991506_NEtFOSAAFlag,CAS2991506_NEtFOSAAMdl,CAS2991506_NEtFOSAARl,CAS13252136_GenX,CAS13252136_GenXFlag,CAS13252136_GenXMdl,CAS13252136_GenXRl,CAS16517116_PFODA,CAS16517116_PFODAFlag,CAS16517116_PFODAMdl,CAS16517116_PFODARl,CAS27619972_62FTS,CAS27619972_62FTSFlag,CAS27619972_62FTSMdl,CAS27619972_62FTSRl,CAS30334691_PFBSA,CAS30334691_PFBSAFlag,CAS30334691_PFBSAMdl,CAS30334691_PFBSARl,CAS39108344_82FTS,CAS39108344_82FTSFlag,CAS39108344_82FTSMdl,CAS39108344_82FTSRl,CAS41997131_PFHxSA,CAS41997131_PFHxSAFlag,CAS41997131_PFHxSAMdl,CAS41997131_PFHxSARl,CAS67905195_PFHxDA,CAS67905195_PFHxDAFlag,CAS67905195_PFHxDAMdl,CAS67905195_PFHxDARl,CAS68259121_PFNS,CAS68259121_PFNSFlag,CAS68259121_PFNSMdl,CAS68259121_PFNSRl,CAS72629948_PFTriA,CAS72629948_PFTriAFlag,CAS72629948_PFTriAMdl,CAS72629948_PFTriARl,CAS756426581_F53BMajor,CAS756426581_F53BMajorFlag,CAS756426581_F53BMajorMdl,CAS756426581_F53BMajorRl,CAS757124724_42FTS,CAS757124724_42FTSFlag,CAS757124724_42FTSMdl,CAS757124724_42FTSRl,CAS763051929_F53BMinor,CAS763051929_F53BMinorFlag,CAS763051929_F53BMinorMdl,CAS763051929_F53BMinorRl,CAS914637493_53FTCA,CAS914637493_53FTCAFlag,CAS914637493_53FTCAMdl,CAS914637493_53FTCARl,CAS919005144_ADONA,CAS919005144_ADONAFlag,CAS919005144_ADONAMdl,CAS919005144_ADONARl,GlobalID,OBJECTID
-88.6792000001103,46.8013999998158,240-170638-6,55-WSTR-0020,310462-WEST BRANCH STURGEO,,Eurofins USA,240-170638-1,Water,2022/07/26 00:00:00+00,537 (modified),1,2022/08/23 00:00:00+00,1,ng/L,Sturgeon,West Branch Sturgeon River,310462,0402010402,04020104,WCMP,L127A,Prob Site ID: 366,,,-88.6792,46.8014,0.53,K ,0.53,1.8,0.5,K ,0.5,1.8,0.78,K ,0.78,1.8,0.28,K ,0.28,1.8,0.29,K ,0.29,1.8,0.52,K ,0.52,1.8,,,,,2.2,K ,2.2,4.6,0.18,K ,0.18,1.8,0.23,K ,0.23,1.8,0.17,K ,0.17,1.8,0.25,K ,0.25,1.8,0.67,K ,0.67,1.8,,,,,0.9,K ,0.9,1.8,,,,,0.49,K ,0.49,1.8,1,K ,1,1.8,1.1,K ,1.1,4.6,0.45,K ,0.45,1.8,0.27,K ,0.27,1.8,1.2,K ,1.2,4.6,1.4,K ,1.4,3.7,,,,,2.3,K ,2.3,4.6,,,,,0.42,K ,0.42,1.8,,,,,,,,,0.34,K ,0.34,1.8,1.2,K ,1.2,1.8,0.22,K ,0.22,1.8,0.22,K ,0.22,1.8,0.29,K ,0.29,1.8,,,,,0.37,K ,0.37,1.8,{AD032916-1424-409C-B799-72E0456E52BA},1744
-87.4005999999434,46.1153999998476,240-175900-2,20-LWESC-0011,520463 - LITTLE WB ESCANAB,,Eurofins USA,240-175900-1,Water,2022/11/01 00:00:00+00,537 (modified),1,2022/11/20 00:00:00+00,1,ng/L,Escanaba,Little W B Escanaba River,520463,0403011003,04030110,WCMP,Little West Rd,Prob Site ID: 138,,,-87.4006,46.1154,0.53,K ,0.53,1.8,0.5,K ,0.5,1.8,0.78,K ,0.78,1.8,0.28,K ,0.28,1.8,0.29,K ,0.29,1.8,0.52,K ,0.52,1.8,,,,,2.3, J,2.2,4.6,0.18,K ,0.18,1.8,0.26, J,0.23,1.8,0.17,K ,0.17,1.8,0.25,K ,0.25,1.8,0.67,K ,0.67,1.8,,,,,0.9,K ,0.9,1.8,,,,,0.49,K ,0.49,1.8,1,K ,1,1.8,1.1,K ,1.1,4.6,0.45,K ,0.45,1.8,0.27,K ,0.27,1.8,1.2,K ,1.2,4.6,1.4,K ,1.4,3.7,,,,,2.3,K ,2.3,4.6,,,,,0.42,K ,0.42,1.8,,,,,,,,,0.34,K ,0.34,1.8,1.2,K ,1.2,1.8,0.22,K ,0.22,1.8,0.22,K ,0.22,1.8,0.29,K ,0.29,1.8,,,,,0.37,K ,0.37,1.8,{0F3C6FD5-D574-44AE-B0EA-9349C29C4266},1745
-84.4043900006419,46.1361399995888,320-81372-1,54-MR-0099,490149 Munuscong 314,,Eurofins TestAmerica,320-81372-1,Water,2021/11/01 00:00:00+00,537 (modified),1,2021/11/10 00:00:00+00,1,ng/L,St. Marys,Munuscong River,490149,0407000103,04070001,WCMP,d/s Rutledge Rd.,Prob Site ID: 314,,,-84.40439,46.13614,0.56,J,0.56,1.9,0.53,K,0.53,1.9,0.95,J,0.82,1.9,0.3,K,0.3,1.9,0.31,K,0.31,1.9,1.5,J,0.55,1.9,,,,,2.6,J,2.3,4.8,0.21,J,0.19,1.9,0.7,J,0.24,1.9,0.18,K,0.18,1.9,0.26,K,0.26,1.9,0.7,K,0.7,1.9,,,,,0.95,K,0.95,1.9,,,,,0.52,K,0.52,1.9,1.1,K,1.1,1.9,1.2,K,1.2,4.8,0.47,K,0.47,1.9,0.29,K,0.29,1.9,1.3,K,1.3,4.8,1.4,K,1.4,3.9,,,,,2.4,K,2.4,4.8,,,,,0.44,K,0.44,1.9,,,,,,,,,0.36,K,0.36,1.9,1.3,K,1.3,1.9,0.23,K,0.23,1.9,0.23,K,0.23,1.9,0.31,K,0.31,1.9,,,,,0.39,K,0.39,1.9,{F94196D7-6FE2-4D6F-B480-C68027E29DA7},1746
-86.2777719998017,46.1575900001088,320-76025-3,38-STC-0061,770121 Stutts Creek 330,,Eurofins TestAmerica,320-76025-1,Water,2021/07/07 00:00:00+00,537 (modified),1,2021/07/14 00:00:00+00,1,ng/L,Manistique,Stutts Creek,770121,0406010604,04060106,WCMP,u/s Stutts Truck Trail,Prob Site ID: 330,,,-86.277772,46.15759,0.6,J,0.55,1.9,0.52,K,0.52,1.9,0.8,K,0.8,1.9,0.29,K,0.29,1.9,0.3,K,0.3,1.9,0.54,K,0.54,1.9,,,,,2.3,K,2.3,4.7,0.19,K,0.19,1.9,0.34,J,0.24,1.9,0.18,K,0.18,1.9,0.25,K,0.25,1.9,0.69,K,0.69,1.9,,,,,0.92,K,0.92,1.9,,,,,0.51,K,0.51,1.9,1,K,1,1.9,1.1,K,1.1,4.7,0.46,K,0.46,1.9,0.28,K,0.28,1.9,1.2,K,1.2,4.7,1.4,K,1.4,3.8,,,,,2.4,K,2.4,4.7,,,,,0.43,K,0.43,1.9,,,,,,,,,0.35,K,0.35,1.9,1.2,K,1.2,1.9,0.23,K,0.23,1.9,0.23,K,0.23,1.9,0.3,K,0.3,1.9,,,,,0.38,K,0.38,1.9,{1AE351D9-5468-46DD-934C-C5978F7895F2},1747
-89.4499300000162,46.8211699998189,320-54210-11,09-HWC-0041,660178-HalfwayRiver-FR-226,Replicate,TestAmerica Sacramento,320-54210-1,Water,2019/09/04 00:00:00+00,537 (modified),1,2019/09/18 00:00:00+00,2,ng/L,Black-Presque Isle,Halfway Creek,660178,0402010101,04020101,WCMP,Halfway River Rd,Prob Site ID: 226,,,-89.44993,46.82117,0.52,J,0.52,1.8,0.5,K,0.5,1.8,0.77,K,0.77,1.8,0.28,K,0.28,1.8,0.29,K,0.29,1.8,0.23,J B,0.15,1.8,,,,,3.2,,0.32,1.8,0.18,K,0.18,1.8,0.57,J,0.23,1.8,0.17,K,0.17,1.8,0.24,K,0.24,1.8,0.26,K,0.26,1.8,,,,,0.98,J B,0.32,1.8,,,,,0.49,K,0.49,1.8,0.99,K,0.99,1.8,2.8,K,2.8,18,0.44,K,0.44,1.8,0.27,K,0.27,1.8,1.7,K,1.7,18,,,,,,,,,1.8,K,1.8,18,,,,,1.8,K,1.8,18,,,,,,,,,0.14,K,0.14,1.8,1.2,K,1.2,1.8,,,,,4.7,K,4.7,18,,,,,,,,,,,,,{83D8C774-EEC3-4A26-AEB3-1B602646D006},1748
-87.8880199997293,47.4639499998295,240-166964-1,28-GBU-0015,420166-GRADEN BROOK-140,,Eurofins USA,240-166964-1,Water,2022/05/16 00:00:00+00,537 (modified),1,2022/05/28 00:00:00+00,1,ng/L,Keweenaw Peninsula,Garden Brook,420166,0402010304,04020103,WCMP,u/s Manganese Rd,Prob Site ID: 140,,,-87.88802,47.46395,0.52,K ,0.52,1.8,0.49,K ,0.49,1.8,0.76,K ,0.76,1.8,0.28,K ,0.28,1.8,0.29,K ,0.29,1.8,0.51,K ,0.51,1.8,,,,,2.2,K ,2.2,4.5,0.18,K ,0.18,1.8,0.22,K ,0.22,1.8,0.17,K ,0.17,1.8,0.24,K ,0.24,1.8,0.66,K ,0.66,1.8,,,,,0.88,K ,0.88,1.8,,,,,0.48,K ,0.48,1.8,0.99,K ,0.99,1.8,1.1,K ,1.1,4.5,0.44,K ,0.44,1.8,0.27,K ,0.27,1.8,1.2,K ,1.2,4.5,1.3,K ,1.3,3.6,,,,,2.2,K ,2.2,4.5,,,,,0.41,K ,0.41,1.8,,,,,,,,,0.33,K ,0.33,1.8,1.2,K ,1.2,1.8,0.22,K ,0.22,1.8,0.22,K ,0.22,1.8,0.29,K ,0.29,1.8,,,,,0.36,K ,0.36,1.8,{2BCC32FE-4848-4895-8BB2-AA62DA242C03},1749
-90.0170700005636,46.4498100000097,320-56115-5,09-BLK-0130,270205-BlackRiver-156,,TestAmerica Sacramento,320-56115-1,Water,2019/11/05 00:00:00+00,537 (modified),1,2019/11/15 00:00:00+00,1,ng/L,Black-Presque Isle,Black River,270205,0402010102,04020101,WCMP,end of Harding Rd,Prob Site ID: 156,,,-90.01707,46.44981,0.56,K,0.56,1.9,0.53,K,0.53,1.9,0.83,K,0.83,1.9,0.3,K,0.3,1.9,0.31,K,0.31,1.9,0.32,J B,0.17,1.9,,,,,2.1,,0.34,1.9,0.19,K,0.19,1.9,0.29,J,0.24,1.9,0.18,K,0.18,1.9,0.32,J,0.26,1.9,0.28,K,0.28,1.9,,,,,0.34,K,0.34,1.9,,,,,0.52,K,0.52,1.9,1.1,K,1.1,1.9,3,K,3,19,0.48,K,0.48,1.9,0.29,K,0.29,1.9,1.8,K,1.8,19,,,,,,,,,1.9,K,1.9,19,,,,,1.9,K,1.9,19,,,,,,,,,0.16,K,0.16,1.9,1.3,K*,1.3,1.9,,,,,5,K,5,19,,,,,,,,,,,,,{F039C502-F18A-419E-A846-D9825AC54716},1750
-88.0700770208679,46.9023349932001,HR-0010,18-HR-0020,HR-0010,,Vista Analytical,2107128,H20,2021/07/09 00:00:00+00,EPA-537M,1,2021/08/11 00:00:00+00,1,ng/L,Dead-Kelsey,Huron River,HR-0020,0402010505,04020105,Investigative,Huron Rd,,2021215,,-88.07007702,46.90233499,1.09,K,1.09,4.36,1.09,K,1.09,4.36,1.09,K,1.09,4.36,1.09,K,1.09,4.36,1.09,K,1.09,4.36,1.09,K,1.09,4.36,,,,,1.44,J,1.09,4.36,1.09,K,1.09,4.36,1.09,K,1.09,4.36,1.09,K,1.09,4.36,1.09,K,1.09,4.36,1.09,K,1.09,4.36,1.09,K,1.09,4.36,1.09,K,1.09,4.36,,,,,1.09,K,1.09,4.36,1.09,K,1.09,4.36,1.09,K,1.09,4.36,1.09,K,1.09,4.36,1.09,K,1.09,4.36,1.09,K,1.09,4.36,1.09,K,1.09,4.36,,,,,1.09,K,1.09,4.36,,,,,1.09,K,1.09,4.36,,,,,,,,,1.09,K,1.09,4.36,1.09,K,1.09,4.36,1.09,K,1.09,4.36,1.09,K,1.09,4.36,1.09,K,1.09,4.36,,,,,1.09,K,1.09,4.36,{A967DA58-D07B-4235-93B5-D55C00A965D1},1751
-87.4433999996101,46.278169999982,EBR-0010,20-EESC-0010,EBR-0010,,Vista Analytical,2002509,H20,2020/11/07 00:00:00+00,EPA-537M,1,2020/11/20 00:00:00+00,1,ng/L,Escanaba,E. Br. Escanaba River,EESC-0010,0403011001,04030110,Investigative,d/s Halfway Creek confluence,,2021202,,-87.4434,46.27817,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,,,,,2.29,J,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,,,,,1.09,"J, Q",1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,,,,,1.01,K,1.01,4.04,,,,,1.01,K,1.01,4.04,,,,,,,,,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,,,,,1.01,K,1.01,4.04,{26B12EEF-4063-4A11-8125-DB105B02069E},1752
-84.5384000002229,46.2458199998928,320-50324-1,54-MR-0181,170291 Munuscong River (44,,TestAmerica Sacramento,320-50324-1,Water,2019/05/13 00:00:00+00,537 (modified),1,2019/05/27 00:00:00+00,1,ng/L,St. Marys,Munuscong River,170291,0407000103,04070001,WCMP,Kallio Rd,Prob Site ID: 442,,,-84.5384,46.24582,0.55,K,0.55,1.9,0.52,K,0.52,1.9,0.96,J,0.81,1.9,0.3,K,0.3,1.9,0.3,K,0.3,1.9,0.55,J B,0.16,1.9,,,,,4,B,0.33,1.9,0.19,K,0.19,1.9,0.8,J,0.24,1.9,0.18,K,0.18,1.9,0.32,J,0.26,1.9,0.28,K,0.28,1.9,,,,,0.33,K,0.33,1.9,,,,,0.74,J I,0.51,1.9,1,K,1,1.9,3,K,3,19,0.47,K,0.47,1.9,0.29,K,0.29,1.9,1.8,K,1.8,19,,,,,,,,,1.9,*,1.9,19,,,,,1.9,K,1.9,19,,,,,,,,,0.15,K,0.15,1.9,1.2,K,1.2,1.9,,,,,5,K,5,19,,,,,,,,,,,,,{4258612F-E34B-4AF9-BCE4-80243E1763ED},1753
-84.0144479995028,46.1313919996406,320-54122-1,54-STMR-0050,170140-St. Mary's River,,TestAmerica Sacramento,320-54122-1,Water,2019/09/09 00:00:00+00,537 (modified),1,2019/09/16 00:00:00+00,1,ng/L,St. Marys,St. Marys River Downstream,170140,0407000100,04070001,WCMP,"Between Pt. Aux Frenes/Hay Pt., Raber",,,,-84.014448,46.131392,0.53,K,0.53,1.8,0.5,K,0.5,1.8,1,J H,0.79,1.9,0.28,K,0.28,1.8,0.29,K,0.29,1.8,0.38,J B,0.16,1.8,,,,,0.73,J B,0.32,1.8,0.18,K,0.18,1.8,0.3,J B,0.23,1.8,0.17,K,0.17,1.8,0.26,J B,0.25,1.8,0.29,J B,0.27,1.8,,,,,0.42,J B,0.32,1.8,,,,,3.5,H I,0.5,1.9,1,K,1,1.8,2.8,K,2.8,18,0.45,K,0.45,1.8,0.28,K,0.28,1.8,1.7,K,1.7,18,,,,,,,,,1.8,J B,1.8,18,,,,,1.8,K,1.8,18,,,,,,,,,0.15,K,0.15,1.8,1.2,K,1.2,1.8,,,,,4.8,K,4.8,18,,,,,,,,,,,,,{24C27840-C717-4317-8076-3571F3BCD902},1754
-87.8880199997293,47.4639499998295,240-176330-7,28-GBU-0015,420166-GARDEN BROOK-140,,Eurofins USA,240-176330-1,Water,2022/11/08 00:00:00+00,537 (modified),1,2022/12/11 00:00:00+00,1,ng/L,Keweenaw Peninsula,Garden Brook,420166,0402010304,04020103,WCMP,u/s Manganese Rd,Prob Site ID: 140,,,-87.88802,47.46395,0.49,K ,0.49,1.7,0.47,K ,0.47,1.7,0.72,K ,0.72,1.7,0.26,K ,0.26,1.7,0.27,K ,0.27,1.7,0.48,K ,0.48,1.7,,,,,2,K ,2,4.3,0.36, J I,0.17,1.7,0.21,K ,0.21,1.7,0.16,K ,0.16,1.7,0.23,K ,0.23,1.7,0.62,K ,0.62,1.7,,,,,0.83,K ,0.83,1.7,,,,,0.46,K ,0.46,1.7,0.94,K ,0.94,1.7,1,K ,1,4.3,0.42,K ,0.42,1.7,0.26,K ,0.26,1.7,1.1,K ,1.1,4.3,1.3,K ,1.3,3.4,,,,,2.1,K ,2.1,4.3,,,,,0.39,K ,0.39,1.7,,,,,,,,,0.31,K ,0.31,1.7,1.1,K ,1.1,1.7,0.2,K ,0.2,1.7,0.2,K ,0.2,1.7,0.27,K ,0.27,1.7,,,,,0.34,K ,0.34,1.7,{99D22B09-EF4D-462B-BB15-F737E54861C2},1755
-87.5753751536357,46.5248662021745,CRP-0150,18-CRP-0150,CRP-0150,,Vista Analytical,2107128,H20,2021/07/09 00:00:00+00,EPA-537M,1,2021/08/11 00:00:00+00,1,ng/L,Dead-Kelsey,Carp River,CRP-0150,0402010501,04020105,Investigative,Heritage Dr,,2021215,,-87.57537515,46.5248662,1.04,J,1.04,4.16,1.04,K,1.04,4.16,1.04,K,1.04,4.16,1.04,K,1.04,4.16,1.04,K,1.04,4.16,1.04,K,1.04,4.16,,,,,2.36,J,1.04,4.16,1.04,K,1.04,4.16,1.04,K,1.04,4.16,1.04,K,1.04,4.16,1.04,K,1.04,4.16,1.04,K,1.04,4.16,1.04,K,1.04,4.16,1.04,K,1.04,4.16,,,,,1.04,K,1.04,4.16,1.04,K,1.04,4.16,1.04,K,1.04,4.16,1.04,K,1.04,4.16,1.04,K,1.04,4.16,1.04,K,1.04,4.16,1.04,K,1.04,4.16,,,,,1.04,K,1.04,4.16,,,,,1.04,K,1.04,4.16,,,,,,,,,1.04,K,1.04,4.16,1.04,K,1.04,4.16,1.04,K,1.04,4.16,1.04,K,1.04,4.16,1.04,K,1.04,4.16,,,,,1.04,K,1.04,4.16,{1A6872B0-1CF3-4E68-A944-323BF9543CA3},1756
-87.7084599998906,45.7661000000905,320-76025-5,40-HC-0100,220127 Hamilton Creek 076,,Eurofins TestAmerica,320-76025-1,Water,2021/07/07 00:00:00+00,537 (modified),1,2021/07/14 00:00:00+00,1,ng/L,Menominee,Hamilton Creek,220127,0403010804,04030108,WCMP,u/s Beaver Pete Rd.,Prob Site ID: 076,,,-87.70846,45.7661,0.62,J,0.53,1.8,0.51,K,0.51,1.8,0.78,K,0.78,1.8,0.41,J,0.29,1.8,0.29,K,0.29,1.8,0.52,K,0.52,1.8,,,,,2.2,K,2.2,4.6,0.21,J,0.18,1.8,0.32,J,0.23,1.8,0.17,K,0.17,1.8,0.26,J,0.25,1.8,0.67,K,0.67,1.8,,,,,1.1,J,0.9,1.8,,,,,0.5,K,0.5,1.8,1,K,1,1.8,1.1,K,1.1,4.6,0.45,K,0.45,1.8,0.28,K,0.28,1.8,1.2,K,1.2,4.6,1.4,K,1.4,3.7,,,,,2.3,K,2.3,4.6,,,,,0.42,K,0.42,1.8,,,,,,,,,0.34,K,0.34,1.8,1.2,K,1.2,1.8,0.22,K,0.22,1.8,0.22,K,0.22,1.8,0.29,K,0.29,1.8,,,,,0.37,K,0.37,1.8,{D458F483-9B3D-45B4-AD61-C9F5056FFBEF},1757
-88.3326199997676,47.3998099999304,320-79338-2,28-SLV-0010,420144 Silver Creek 096,,Eurofins TestAmerica,320-79338-1,Water,2021/09/21 00:00:00+00,537 (modified),1,2021/09/28 00:00:00+00,1,ng/L,Keweenaw Peninsula,Silver Creek,420144,0402010304,04020103,WCMP,u/s Five Mile Point Rd.,Prob Site ID: 096,,,-88.33262,47.39981,0.71,J,0.53,1.8,0.5,K,0.5,1.8,0.95,J,0.77,1.8,0.28,K,0.28,1.8,0.29,K,0.29,1.8,0.52,K,0.52,1.8,,,,,8.5,,2.2,4.5,0.29,J,0.18,1.8,0.85,J,0.23,1.8,0.17,K,0.17,1.8,0.44,J,0.25,1.8,0.66,K,0.66,1.8,,,,,0.89,K,0.89,1.8,,,,,0.49,K,0.49,1.8,1,K,1,1.8,1.1,K,1.1,4.5,0.45,K,0.45,1.8,0.27,K,0.27,1.8,1.2,K,1.2,4.5,1.4,K,1.4,3.6,,,,,2.3,K,2.3,4.5,,,,,0.42,K,0.42,1.8,,,,,,,,,0.34,K,0.34,1.8,1.2,K,1.2,1.8,0.22,K,0.22,1.8,0.22,K,0.22,1.8,0.29,K,0.29,1.8,,,,,0.36,K,0.36,1.8,{B5FAB5D3-534B-4F93-996D-79AA08C1D2B4},1758
-87.2687000005163,45.9923000002912,ESC-0200,20-ESC-0150,ESC-0200,,Vista Analytical,2002509,H20,2020/11/07 00:00:00+00,EPA-537M,1,2020/11/20 00:00:00+00,1,ng/L,Escanaba,Escanaba River,ESC-0150,0403011003,04030110,Investigative,Boney Falls Basin,,2021202,,-87.2687,45.9923,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,,,,,2.34,J,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,,,,,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,,,,,1.01,K,1.01,4.04,,,,,1.01,K,1.01,4.04,,,,,,,,,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,1.01,K,1.01,4.04,,,,,1.01,K,1.01,4.04,{F9BA9184-9D43-4B2F-BD48-8FCDA2ECE6FC},1759
-84.0144479995028,46.1313919996406,320-29886-1,54-STMR-0050,170140 St. Mary's River,,TestAmerica Sacramento,320-29886-1,Water,2017/07/13 00:00:00+00,537 (modified),1,2017/08/14 00:00:00+00,1,ng/L,St. Marys,St. Marys River Downstream,170140,0407000100,04070001,WCMP,"Between Pt. Aux Frenes/Hay Pt., Raber",,,,-84.014448,46.131392,0.74,K,0.74,1.9,0.55,K,0.55,1.9,0.71,K,0.71,1.9,0.42,K,0.42,1.9,1.1,K,1.1,1.9,0.82,K,0.82,1.9,,,,,0.79,J B,0.43,1.9,0.87,K,0.87,1.9,0.76,K,0.76,1.9,0.68,K,0.68,1.9,0.62,K,0.62,1.9,0.58,J B,0.19,1.9,,,,,3.9,J B,0.6,38,,,,,1.2,K,1.2,1.9,0.71,K,0.71,1.9,,,,,0.94,K,0.94,1.9,,,,,,,,,,,,,0.64,K,0.64,1.9,,,,,,,,,,,,,,,,,0.46,J B,0.12,1.9,,,,,0.52,K,0.52,1.9,,,,,,,,,,,,,,,,,,,,,{B0463C27-82CE-47A4-9F7B-22788343356E},1760
-86.242819000453,45.9713200001367,,38-MR-0055,,,MSU-Kannan,,Water,2001/03/28 00:00:00+00,,0,,1,ng/L,Manistique,Manistique River,770073,0406010606,04060106,WCMP,"Old RR Bridge, City of Manistique",,,,-86.242819,45.97132,,,,,,,,,2.75,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{F28DE408-81D6-45B2-932A-F70F94970E26},1761
-87.4458399999896,46.2630500002368,ESC-2000,20-ESC-0300,ESC-2000,,Vista Analytical,2002509,H20,2020/11/07 00:00:00+00,EPA-537M,1,2020/11/20 00:00:00+00,1,ng/L,Escanaba,Escanaba River,ESC-0300,0403011003,04030110,Investigative,d/s Gwinn WWSL,,2021202,,-87.44584,46.26305,1.06,K,1.06,4.25,1.06,K,1.06,4.25,1.06,K,1.06,4.25,1.06,K,1.06,4.25,1.06,K,1.06,4.25,1.06,K,1.06,4.25,,,,,2.01,J,1.06,4.25,1.06,K,1.06,4.25,1.06,K,1.06,4.25,1.06,K,1.06,4.25,1.06,K,1.06,4.25,1.06,K,1.06,4.25,1.06,K,1.06,4.25,1.06,K,1.06,4.25,,,,,1.06,K,1.06,4.25,1.06,K,1.06,4.25,1.06,K,1.06,4.25,1.06,K,1.06,4.25,1.06,K,1.06,4.25,1.06,K,1.06,4.25,1.06,K,1.06,4.25,,,,,1.06,K,1.06,4.25,,,,,1.06,K,1.06,4.25,,,,,,,,,1.06,K,1.06,4.25,1.06,K,1.06,4.25,1.06,K,1.06,4.25,1.06,K,1.06,4.25,1.06,K,1.06,4.25,,,,,1.06,K,1.06,4.25,{589DF173-A106-4E24-80C2-8F1DDB68EF01},1762
